"file";"path_id";"class";"object";"field";"value"
"level1";"317489";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (3)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317490";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (6)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317491";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (31)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317492";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (23)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317493";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (21)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317494";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/SelectedCardListGrp/PlayCardSearchSelectionCardUI (1)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317495";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (61)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317496";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (68)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317497";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (71)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317498";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/SelectedCardListGrp/PlayCardSearchSelectionCardUI (2)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317499";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (22)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317500";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (42)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317501";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (20)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317502";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (47)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317503";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (17)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317504";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (2)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317505";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (66)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317506";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (54)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level1";"317507";"TMPro.TextMeshProUGUI";"Canvas/RestockItemScreen_Grp/ScreenGrp/AnimGrp/WebsiteContent_Grp/ScrollerGrp/HorizontalLayout (11)/BuyProductPanelUI (16)/TopUIGrp/License_UIGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Purchase"
"level1";"317508";"TMPro.TextMeshProUGUI";"CanvasWorldspace/CanvasGrp/PlayCardSetUI_B/ScreenGrp/AnimGrp/TurnSelectUIGrp/TurnSelectAreaA/CardSelectGrp/CardGoFirst/AnimGrp/ScaleGrp/GradingSlabGrp/GradingSlabCullGrp/NameText";"m_text";"Nimbustrike"
"level1";"317509";"TMPro.TextMeshProUGUI";"Canvas/RestockItemScreen_Grp/ScreenGrp/AnimGrp/WebsiteContent_Grp/ScrollerGrp/HorizontalLayout (20)/BuyProductPanelUI (17)/TopUIGrp/License_UIGrp/LicensePrice";"m_text";"$100.00"
"level1";"317510";"TMPro.TextMeshProUGUI";"Canvas/HostTournamentScreen/ScreenGrp/AnimGrp/WebsiteContent_Grp/Mask/UIGroup/TournamentPrizeUIGrp/ItemImageLayoutGrp/CardGroup (1)/AnimGrp/GradedCardCase/GradeNumberText";"m_text";"10"
"level1";"317511";"TMPro.TextMeshProUGUI";"CanvasWorldspaceFixedFOV/CanvasGrp/UI_PhoneScreen_Grp/ScreenGrp/HireWorkerScreenGrp/ScreenGrp/AnimGrp/HireMask/ScrollGrp/VerticalLayout/HireWorkerPanelUI (8)/TopUIGrp/UIGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Hire"
"level1";"317512";"TMPro.TextMeshProUGUI";"CanvasWorldspaceFixedFOV/CanvasGrp/UI_PhoneScreen_Grp/ScreenGrp/CustomerReviewScreenGrp/ScreenGrp/AnimGrp/Mask/ScrollGrp/VerticalLayout/CustomerReviewPanelUI (21)/TopUIGrp/UIGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Hire"
"level1";"317513";"TMPro.TextMeshProUGUI";"CanvasWorldspaceFixedFOV/CanvasGrp/UI_PhoneScreen_Grp/ScreenGrp/CustomerReviewScreenGrp/ScreenGrp/AnimGrp/Mask/ScrollGrp/VerticalLayout/CustomerReviewPanelUI (44)/TopUIGrp/UIGrp/Mask/UIGroup/Time";"m_text";"8:00 PM"
"level1";"317514";"TMPro.TextMeshProUGUI";"CanvasWorldspaceFixedFOV/CanvasGrp/UI_PhoneScreen_Grp/ScreenGrp/CustomerReviewScreenGrp/ScreenGrp/AnimGrp/Mask/ScrollGrp/VerticalLayout/CustomerReviewPanelUI (44)/TopUIGrp/UIGrp/Mask/UIGroup/Day";"m_text";"Day 1"
"level1";"317515";"TMPro.TextMeshProUGUI";"Canvas/RestockItemBoardGameScreen_Grp/ScreenGrp/AnimGrp/WebsiteContent_Grp/ScrollerGrp/HorizontalLayout (6)/BuyProductPanelUI (18)/TopUIGrp/UIGrp/TotalPriceBG/Quantity";"m_text";"Qty : 32"
"level1";"317516";"TMPro.TextMeshProUGUI";"Canvas/RestockItemBoardGameScreen_Grp/ScreenGrp/AnimGrp/WebsiteContent_Grp/ScrollerGrp/HorizontalLayout (6)/BuyProductPanelUI (18)/TopUIGrp/UIGrp/UnitPrice";"m_text";"$1.00"
"level1";"317517";"TMPro.TextMeshProUGUI";"Canvas/RestockItemBoardGameScreen_Grp/ScreenGrp/AnimGrp/WebsiteContent_Grp/ScrollerGrp/HorizontalLayout (6)/BuyProductPanelUI (18)/TopUIGrp/UIGrp/TotalPriceBG/TotalPrice";"m_text";"$32.00"
"level1";"317518";"TMPro.TextMeshProUGUI";"Canvas/RestockItemBoardGameScreen_Grp/ScreenGrp/AnimGrp/WebsiteContent_Grp/ScrollerGrp/HorizontalLayout (6)/BuyProductPanelUI (18)/TopUIGrp/UIGrp/ItemName";"m_text";"Common Pack"
"level1";"317519";"TMPro.TextMeshProUGUI";"Canvas/RestockItemBoardGameScreen_Grp/ScreenGrp/AnimGrp/WebsiteContent_Grp/ScrollerGrp/HorizontalLayout (6)/BuyProductPanelUI (18)/TopUIGrp/UIGrp/UnitPriceText";"m_text";"Unit Price"
"level1";"317520";"TMPro.TextMeshProUGUI";"Canvas/BulkDonationBoxCanvasGrp /BulkDonationBoxUIScreen/ScreenGrp/AnimGrp/Mask/BulkDonationBoxCardPanelUI/TopUIGrp/UIGrp/CardGroup/AnimGrp/GradedCardCase/GradeNumberText";"m_text";"10"
"level1";"317521";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (57)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317522";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (25)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317523";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/SelectedCardListGrp/PlayCardSearchSelectionCardUI (4)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317524";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (34)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317525";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (1)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317526";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (49)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317527";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (8)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317528";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (4)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317529";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (51)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317530";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (55)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317531";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (15)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317532";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (70)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317533";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (45)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317534";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (62)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317535";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (50)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317536";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (67)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317537";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (48)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317538";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (7)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317539";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (19)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317540";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (43)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317541";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (35)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317542";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (46)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317543";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (63)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317544";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (14)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317545";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (11)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317546";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (58)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317547";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (30)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317548";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (28)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317549";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (33)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317550";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (32)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317551";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (16)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317552";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (13)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317553";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (60)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317554";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (29)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317555";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (64)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317556";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (27)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317557";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (53)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317558";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (26)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317559";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (9)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317560";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (59)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317561";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (5)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317562";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (38)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317563";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (44)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317564";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/SelectedCardListGrp/PlayCardSearchSelectionCardUI/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level1";"317565";"TMPro.TextMeshProUGUI";"Canvas/PlayCardSetUIScreenGrp/PlayCardSetUIScreen_SearchCardSelection/ScreenGrp/DisplayCardInfoScreen/CardParentTopGrp/PlayCardSearchSelectionCardUI (69)/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
